amp_fraction	amp_consistency	period_consistency	monotonicity	period	time_peak	time_trough	volt_peak	volt_trough	time_decay	time_rise	volt_decay	volt_rise	volt_amp	time_rdsym	time_ptsym	band_amp	sample_peak	sample_last_zerox_decay	sample_zerox_decay	sample_zerox_rise	sample_last_trough	sample_next_trough	is_burst	time	group
0.327202675196278	0.38942013682633725	0.6544117647058824	1.0	136	66	45	-0.38751166178335084	-0.9832836915340196	94	42	1.5298952812405657	0.5957720297506688	1.0628336554956173	0.3088235294117647	0.5945945945945946	0.6385202798851004	344752	344685	344796	344730	344710	344846	True	Post	Bystander
0.89495492875836	0.5031916158017989	0.8192771084337349	1.0	166	94	89	1.1229761500107114	-1.9174069430239165	82	84	2.108254412603715	3.040383093034628	2.5743187528191713	0.5060240963855421	0.5136612021857924	1.1514916810019966	344930	344796	344979	344885	344846	345012	True	Post	Bystander
0.7961616749054958	0.7310840444367303	0.7649769585253456	1.0	166	89	62	1.280816265591557	-0.9852782625930034	105	61	2.0087327929374914	2.2660945281845604	2.137413660561026	0.3674698795180723	0.5894039735099338	0.9789497360655439	345073	344979	345130	345041	345012	345178	True	Post	Bystander
0.9426432102355335	0.7310840444367303	0.7649769585253456	1.0	217	128	98	2.019692052301206	-0.7279165273459345	76	141	3.1371532547680063	2.7476085796471406	2.9423809172075734	0.6497695852534562	0.5663716814159292	0.8908358449208631	345319	345130	345356	345228	345178	345395	True	Post	Bystander
0.907313172433847	0.3669517923937936	0.6256983240223464	1.0	179	85	92	1.3007108923809514	-1.1174612024668005	80	99	2.8976404340530655	2.418172094847752	2.657906264450409	0.553072625698324	0.480225988700565	1.161990443384156	345494	345356	345533	345448	345395	345574	True	Post	Bystander
0.0665164291945333	0.0	0.6256983240223464	0.3918918918918919	112	80	73	-0.5336351906836116	-1.596929541672114	1	111	-0.017941445907478037	1.0632943509885024	0.5226764525405122	0.9910714285714286	0.5228758169934641	0.2954862200980091	345685	345533	345686	345606	345574	345686	False	Post	Bystander
0.7232480372201221	0.0	0.6623376623376623	1.0	154	60	66	1.6838161428291225	-0.5156937447761336	54	100	1.6103126531459575	2.199509887605256	1.9049112703756066	0.6493506493506493	0.47619047619047616	0.5627881367383736	345786	345686	345812	345752	345686	345840	False	Post	Bystander
0.5053794707763885	0.5371084095929765	0.6623376623376623	1.0	102	52	50	1.045087155312082	0.07350348968316509	56	46	1.8089153851923265	0.9715836656289168	1.3902495254106217	0.45098039215686275	0.5098039215686274	0.7140320010995703	345886	345812	345914	345862	345840	345942	True	Post	Bystander
0.5871619656877	0.7863713792990227	0.9509803921568627	1.0	102	51	54	0.8923980425227984	-0.7638282298802446	49	53	1.4749608872873377	1.656226272403043	1.5655935798451903	0.5196078431372549	0.4857142857142857	0.780096030989135	345995	345914	346019	345968	345942	346044	True	Post	Bystander
0.5674614713579529	0.6104144020072674	0.9509803921568627	1.0	97	48	47	0.5773041825837149	-0.5825628447645392	53	44	1.8827626187701052	1.159867027348254	1.5213148230591798	0.4536082474226804	0.5052631578947369	0.6652718106232959	346088	346019	346114	346066	346044	346141	True	Post	Bystander
0.3458854318115731	0.6104144020072674	0.9519230769230769	1.0	99	49	49	-0.1561930181281998	-1.3054584361863903	52	47	1.0377162963739095	1.1492654180581905	1.09349085721605	0.47474747474747475	0.5	0.5795029523227362	346188	346114	346212	346163	346141	346240	True	Post	Bystander
0.05234079674323931	0.2579520213636822	0.9519230769230769	1.0	104	56	55	-0.4887200017927211	-1.1939093145021094	43	61	0.24316040561614916	0.7051893127093882	0.4741748591627687	0.5865384615384616	0.5045045045045045	0.32403333637432596	346301	346212	346323	346267	346240	346344	False	Post	Bystander
0.10897063099738297	0.2579520213636822	0.9351851851851852	1.0	101	49	53	0.2107770849831796	-0.7318804074088703	38	63	0.33307119222458903	0.9426574923920499	0.6378643423083195	0.6237623762376238	0.4803921568627451	0.281238268835898	346407	346323	346425	346376	346344	346445	True	Post	Bystander
0.23945914510031985	0.34023866722643853	0.9351851851851852	1.0	108	54	49	0.8566398714851198	-0.1222941072414094	51	57	0.8311982519314279	0.9789339787265292	0.9050661153289785	0.5277777777777778	0.5242718446601942	0.39739346879356097	346502	346425	346528	346474	346445	346553	True	Post	Bystander
0.4030241349229427	0.7130969234695693	0.8688524590163934	1.0	106	53	50	1.0236043498732827	0.0254416195536918	55	51	1.3997574487673223	0.9981627303195909	1.1989600895434567	0.4811320754716981	0.5145631067961165	0.5871905684261786	346604	346528	346631	346578	346553	346659	True	Post	Bystander
0.5974847339342833	0.45400634844617527	0.8688524590163934	1.0	122	61	57	1.0625142053589216	-0.37615309889403964	63	59	1.7447536593602222	1.4386673042529612	1.5917104818065917	0.48360655737704916	0.5169491525423728	0.7314444440931558	346718	346631	346749	346688	346659	346781	True	Post	Bystander
0.3924105844722303	0.45400634844617527	0.7786885245901639	1.0	122	61	54	0.10988978382293574	-0.6822394540013007	75	47	1.5691113009724202	0.7921292378242364	1.1806202693983283	0.38524590163934425	0.5304347826086957	0.687150522009154	346828	346749	346864	346803	346781	346903	True	Post	Bystander
0.3541000290782204	0.07176748179242277	0.7786885245901639	1.0	95	47	75	0.6120116959307463	-1.4592215171494844	24	71	0.1486471919075968	2.0712332130802307	1.1099402024939138	0.7473684210526316	0.38524590163934425	0.4874287513198012	346974	346864	346986	346939	346903	346998	False	Post	Bystander
0.6043181157313172	0.08623652084298508	0.7264957264957265	1.0	117	55	43	2.187079589633407	0.46336450402314955	57	60	1.4887881414352406	1.7237150856102577	1.6062516135227491	0.5128205128205128	0.5612244897959183	0.5708181832274495	347058	346986	347084	347029	346998	347115	False	Post	Bystander
0.19518755452166328	0.12494484383126822	0.7264957264957265	1.0	85	44	44	0.8843078500276368	0.6982914481981666	58	27	1.4737794894698992	0.1860164018294702	0.8298979456496847	0.3176470588235294	0.5	0.3468816075374749	347142	347084	347172	347128	347115	347200	False	Post	Bystander
0.2750799651061355	0.578167493249513	0.9444444444444444	1.0	90	45	49	0.2626197535870961	-0.5894716394422626	47	43	1.082367981737104	0.8520913930293587	0.9672296873832313	0.4777777777777778	0.4787234042553192	0.44731844885184746	347243	347172	347266	347221	347200	347290	True	Post	Bystander
0.3170979936027915	0.43399410920903836	0.9555555555555556	1.0	86	44	42	-0.1884529926619937	-0.8197482281500078	49	37	1.4546170606752253	0.6312952354880141	1.0429561480816196	0.43023255813953487	0.5116279069767442	0.4566659983514257	347327	347266	347352	347308	347290	347376	True	Post	Bystander
0.41480081419017156	0.5473906894726409	0.8787878787878788	1.0	87	44	46	-0.369954074256171	-1.6430700533372191	42	45	1.174547164316738	1.273115979081048	1.223831571698893	0.5172413793103449	0.4888888888888889	0.5313088065513175	347421	347352	347442	347398	347376	347463	True	Post	Bystander
0.7589415527769701	0.5473906894726409	0.55	1.0	99	49	46	0.601218787188404	-1.5445012385729089	48	51	1.868929638047361	2.145720025761313	2.007324831904337	0.5151515151515151	0.5157894736842106	0.9496160500963103	347514	347442	347537	347488	347463	347562	True	Post	Bystander
0.8445769118929921	0.7425378776141071	0.55	0.8934426229508197	180	123	52	1.1603987628122123	-1.267710850858957	122	58	2.210508660454449	2.428109613671169	2.3193091370628087	0.32222222222222224	0.7028571428571428	0.8208950764599026	347620	347537	347712	347589	347562	347742	True	Post	Bystander
0.8857225937772608	0.6965039913402313	0.6166666666666667	1.0	111	55	58	1.9268542776496242	-1.0501098976422365	53	58	2.073467430167661	2.9769641752918607	2.525215802729761	0.5225225225225225	0.48672566371681414	1.3031414439137101	347800	347712	347825	347770	347742	347853	True	Post	Bystander
0.6850101773771445	0.746685556332178	0.8918918918918919	1.0	111	57	55	1.4181945453236031	-0.14661315251803692	56	55	2.0357351809521598	1.56480769784164	1.8002714393969	0.4954954954954955	0.5089285714285714	0.8651205121297935	347908	347825	347937	347880	347853	347964	True	Post	Bystander
0.8257487641756325	0.5126998176701386	0.7226277372262774	1.0	99	49	49	0.9025134205056939	-0.6175406356285565	55	44	2.964803192327688	1.5200540561342506	2.2424286242309694	0.4444444444444444	0.5	1.0154295338594612	348008	347937	348035	347986	347964	348063	True	Post	Bystander
0.5353300378016865	0.5647445730899819	0.7226277372262774	1.0	137	81	51	-0.38793325867507855	-2.062289771821994	83	54	1.2239483100442792	1.6743565131469156	1.4491524115955974	0.39416058394160586	0.6136363636363636	0.8301993288935242	348117	348035	348167	348086	348063	348200	True	Post	Bystander
0.2342977609770282	0.0479455296245903	0.7791411042944786	1.0	127	62	64	0.097403482092744	-1.6118815687193577	56	71	0.08195257704058095	1.7092850508121018	0.8956188139263414	0.5590551181102362	0.49206349206349204	0.4698828781521192	348271	348167	348293	348231	348200	348327	False	Post	Bystander
0.2434574004070951	0.08065959748657162	0.4662576687116564	1.0	163	99	72	1.0314809819965043	0.015450905052163049	88	75	0.8101371466463558	1.0160300769443413	0.9130836117953486	0.4601226993865031	0.5789473684210527	0.34309629171711536	348402	348293	348464	348365	348327	348490	False	Post	Bystander
0.09370456528060482	0.6085249716722594	0.4662576687116564	1.0	76	40	48	0.9687597746159695	0.2213438353501485	31	45	0.45482126326912886	0.7474159392658211	0.601118601267475	0.5921052631578947	0.45454545454545453	0.19817447974659377	348535	348464	348552	348512	348490	348566	False	Post	Bystander
0.24200348938644956	0.30582859731364964	0.6766917293233082	0.925	90	41	38	0.9403177814530024	0.5139385113468407	50	40	1.3941772412763562	0.4263792701061617	0.910278255691259	0.4444444444444444	0.5189873417721519	0.277041070462234	348606	348552	348631	348590	348566	348656	True	Post	Bystander
0.551468450130852	0.48431649752346767	0.6766917293233082	1.0	133	55	46	0.514018587590329	-0.45385945982335396	90	43	1.9984412101650206	0.967878047413683	1.4831596287893518	0.3233082706766917	0.5445544554455446	0.7953353369035376	348699	348631	348732	348677	348656	348789	True	Post	Bystander
0.9049869148008142	0.39294779390567275	0.8013245033112583	1.0	151	69	101	1.7414460770531015	-1.4844226225746917	70	81	2.0489747511473237	3.225868699627793	2.6374217253875587	0.5364238410596026	0.40588235294117647	1.146649856375199	348870	348732	348902	348833	348789	348940	True	Post	Bystander
0.45521954056411745	0.1220358287009415	0.8013245033112583	1.0	121	59	64	0.49761143413754344	-0.3075286740942222	69	52	1.7927385920546535	0.8051401082317656	1.2989393501432096	0.4297520661157025	0.4796747967479675	0.5301791708253262	348992	348902	349025	348966	348940	349061	False	Post	Bystander
0.058665309683047395	0.1220358287009415	0.8984375	1.0	115	54	51	-1.0763488181915613	-1.29512715791711	82	33	0.7742168249496331	0.21877833972554872	0.4964975823375909	0.28695652173913044	0.5142857142857142	0.5085309561816851	349094	349025	349130	349076	349061	349176	False	Post	Bystander
0.8771445187554522	0.18917160616850115	0.8984375	1.0	128	58	90	2.2421036566056904	-1.8505656431411943	46	82	0.8691580545603741	4.092669299746885	2.4809136771536293	0.640625	0.3918918918918919	1.0675425979465012	349258	349130	349278	349220	349176	349304	False	Post	Bystander
0.14444605990113404	0.23273674081049886	0.773109243697479	0.9659090909090908	119	72	43	1.6453962275595893	1.3729456020453163	75	44	1.1706386562150506	0.2724506255142729	0.7215446408646617	0.3697478991596639	0.6260869565217392	0.34872651141873423	349348	349278	349393	349321	349304	349423	False	Post	Bystander
0.6574585635359116	0.15577856147711036	0.773109243697479	1.0	92	46	47	0.9399609137798917	0.47475757134453866	59	33	2.986311710830046	0.465203342435353	1.7257575266326994	0.358695652173913	0.4946236559139785	0.8975471196406661	349456	349393	349486	349440	349423	349515	False	Post	Bystander
0.4184355917417854	0.5235691924475739	0.671875	1.0	86	43	50	-0.4828099862141343	-2.0463507970501547	41	45	0.8961745862985605	1.5635408108360203	1.2298576985672904	0.5232558139534884	0.46236559139784944	0.6347051682514635	349560	349486	349579	349536	349515	349601	True	Post	Bystander
0.15665891247455654	0.2827000228793361	0.671875	1.0	128	66	43	-0.7026111528851159	-1.3789845725126948	82	46	0.8233916952566026	0.6763734196275789	0.7498825574420908	0.359375	0.6055045871559633	0.497649924829321	349647	349579	349688	349622	349601	349729	True	Post	Bystander
0.6703983716196569	0.20819101022780045	0.7671957671957672	1.0	145	73	90	1.3865957674164	-1.5260028481417185	45	100	0.6063768481611377	2.9125986155581183	1.759487731859628	0.6896551724137931	0.44785276073619634	0.6615980755979415	349829	349688	349851	349778	349729	349874	True	Post	Bystander
0.5246437917999418	0.3605352360436788	0.6613756613756614	1.0	189	94	48	1.536483752825246	0.7802189192552623	137	52	2.0976169815434136	0.7562648335699836	1.4269409075566986	0.2751322751322751	0.6619718309859155	0.4458796311049259	349926	349851	349993	349899	349874	350063	True	Post	Bystander
0.3644227973248037	0.16897624556107446	0.6613756613756614	1.0	125	55	113	1.0242382531651035	-0.5611332287181676	49	76	0.6711038276765119	1.5853714818832711	1.1282376547798916	0.608	0.3273809523809524	0.5652081894064054	350139	349993	350161	350106	350063	350188	False	Post	Bystander
0.15258796161674906	0.08303605621209312	0.6595744680851063	1.0	93	48	40	0.4665350306710349	0.35313442548859164	66	27	1.36567908394869	0.11340060518244327	0.7395398445655667	0.2903225806451613	0.5454545454545454	0.33149680437453205	350215	350161	350249	350201	350188	350281	False	Post	Bystander
0.4605263157894737	0.42927603789875407	0.5957446808510638	1.0	141	61	55	-0.1122464043096019	-0.8991440532776551	94	47	1.8330807673771095	0.7868976489680533	1.3099892081725812	0.3333333333333333	0.5258620689655172	0.6745000870404281	350328	350249	350365	350304	350281	350422	False	Post	Bystander
0.18377435300959583	0.08279302926740638	0.5957446808510638	1.0	84	41	88	-0.4825073541539351	-1.9453271716867113	23	61	0.1540861200231336	1.4628198175327762	0.8084529687779549	0.7261904761904762	0.3178294573643411	0.30879998602127817	350483	350365	350494	350453	350422	350506	False	Post	Bystander
0.5577929630706601	0.08279302926740638	0.875	1.0	96	46	41	1.2245066859036013	-0.6365934741770687	41	55	1.1334050501026516	1.86110016008067	1.4972526050916608	0.5729166666666666	0.5287356321839081	0.5170097617180391	350561	350494	350581	350535	350506	350602	False	Post	Bystander
0.5025443442861297	0.3584894284006051	0.8947368421052632	1.0	95	47	43	1.605748379455203	0.09110163580094975	48	47	1.2561041994812352	1.5146467436542532	1.3853754715677442	0.49473684210526314	0.5222222222222223	0.49719070863489895	350649	350581	350671	350624	350602	350697	False	Post	Bystander
0.07887467287002035	0.3584894284006051	0.3794642857142857	1.0	85	42	43	0.7999442564575954	0.3496441799739677	48	37	0.6631185754519671	0.4503000764836277	0.5567093259677973	0.43529411764705883	0.49411764705882355	0.25718306099974214	350734	350671	350756	350714	350697	350782	False	Post	Bystander
0.7390956673451585	0.07278967903369979	0.35714285714285715	0.8991935483870968	224	83	117	1.4330255207261728	0.1368256810056283	100	124	2.6030158199082942	1.2961998397205445	1.9496078298144193	0.5535714285714286	0.415	0.5342784549495802	350906	350756	350956	350873	350782	351006	False	Post	Bystander
0.016065716778133177	0.07278967903369979	0.35714285714285715	1.0	80	40	66	-0.980517613131354	-1.1699902991821216	47	33	0.4013694797197851	0.1894726860507676	0.29542108288527635	0.4125	0.37735849056603776	0.19304317742171767	351039	350956	351062	351022	351006	351086	False	Post	Bystander
0.31091887176504795	0.3236311703087458	0.5714285714285714	1.0	140	69	72	-0.23200431609184602	-1.381887092851139	49	91	0.9154239606107292	1.1498827767592932	1.0326533686850112	0.65	0.48936170212765956	0.5741325990395352	351177	351062	351203	351134	351086	351226	True	Post	Bystander
0.9362460017446932	0.3236311703087458	0.4205128205128205	0.8909774436090225	195	129	58	1.6811742949761979	-1.1474282767025752	62	133	2.9271986127296	2.828602571678773	2.8779005922041865	0.6820512820512821	0.6898395721925134	0.7873723322510856	351359	351203	351390	351261	351226	351421	True	Post	Bystander
0.2186682175050887	0.34928346622248935	0.4205128205128205	1.0	82	41	51	-0.22360223997754514	-1.246024317753402	40	42	0.7155440071274748	1.022422077775857	0.8689830424516659	0.5121951219512195	0.44565217391304346	0.5353157487352742	351463	351390	351482	351441	351421	351503	True	Post	Bystander
0.47811863913928465	0.40536975568686157	0.7068965517241379	1.0	116	61	49	0.5102121386120048	-0.9391462471050199	56	60	1.2300192275730972	1.4493583857170247	1.339688806645061	0.5172413793103449	0.5545454545454546	0.7872634348458795	351563	351482	351592	351531	351503	351619	True	Post	Bystander
0.9336289619075313	0.40536975568686157	0.8770491803278688	1.0	122	58	60	2.3145071644270114	-0.7198070889610924	59	63	2.664342147335757	3.0343142533881036	2.8493282003619305	0.5163934426229508	0.4915254237288136	1.2695577923727004	351682	351592	351710	351652	351619	351741	True	Post	Bystander
0.581927886013376	0.34136547510578574	0.8770491803278688	1.0	107	53	52	0.7486395663864367	-0.3498349829087455	63	44	2.00788503979666	1.0984745492951822	1.5531797945459211	0.411214953271028	0.5047619047619047	0.6809964403948364	351785	351710	351815	351762	351741	351848	True	Post	Bystander
0.22310264611805758	0.3283938545135768	0.9469026548672567	1.0	113	62	56	-0.5738228428422371	-1.2592454734102234	62	51	1.0672605382031484	0.6854226305679864	0.8763415843855673	0.45132743362831856	0.5254237288135594	0.715901559094727	351899	351815	351933	351871	351848	351961	True	Post	Bystander
0.8115731317243384	0.3283938545135768	0.8828828828828829	1.0	111	53	62	1.6088572726370503	-1.6410833810453855	45	66	1.1354450526619266	3.249940653682436	2.192692853172181	0.5945945945945946	0.4608695652173913	0.9341036433959269	352027	351933	352048	351995	351961	352072	True	Post	Bystander
0.24985460889793545	0.025682812310998837	0.8061224489795918	1.0	98	46	40	0.9072708864365356	0.4734122199751236	65	33	1.4124871849489353	0.433858666461412	0.9231729257051737	0.336734693877551	0.5348837209302325	0.23966530048805032	352105	352048	352134	352088	352072	352170	False	Post	Bystander
0.06448095376562954	0.025682812310998837	0.5895522388059702	1.0	79	43	44	-0.4689396552496652	-0.5052162985123998	62	17	0.9961806537629159	0.03627664326273461	0.5162286485128252	0.21518987341772153	0.4942528735632184	0.29333478872674085	352187	352134	352221	352178	352170	352249	False	Post	Bystander
0.39633614422797325	0.1883063345907801	0.5895522388059702	1.0	134	75	65	0.5337821008399308	-1.465120309012581	47	87	0.37640598600400377	1.9989024098525119	1.1876541979282578	0.6492537313432836	0.5357142857142857	0.6068810133115671	352336	352221	352361	352286	352249	352383	False	Post	Bystander
0.480299505670253	0.27055576282030336	0.7910447761194029	1.0	106	51	51	1.5486086728871986	0.15737611483592703	50	56	1.3000114971283634	1.3912325580512717	1.3456220275898176	0.5283018867924528	0.5	0.4937008228774905	352439	352361	352463	352412	352383	352489	True	Post	Bystander
0.35213724920034895	0.40225405347269805	0.9298245614035088	1.0	114	57	46	0.8833318822544891	0.24859717575883525	72	42	1.577944836145038	0.6347347064956539	1.106339771320346	0.3684210526315789	0.5533980582524272	0.5543411797676849	352531	352463	352566	352509	352489	352603	True	Post	Bystander
0.5572113986624019	0.8734368479789485	0.7658227848101266	1.0	121	56	68	0.8740122864189896	-0.694612953890549	61	60	1.42284280053446	1.5686252403095386	1.4957340204219993	0.49586776859504134	0.45161290322580644	0.7951131258413359	352663	352566	352690	352634	352603	352724	True	Post	Bystander
0.7505088688572259	0.4808425931861001	0.7658227848101266	1.0	158	69	86	1.0801857150793315	-0.5488305141154703	71	87	2.3407082145756872	1.6290162291948018	1.9848622218852445	0.5506329113924051	0.44516129032258067	0.8873157377982874	352811	352690	352845	352776	352724	352882	True	Post	Bystander
0.20878162256469904	0.4808425931861001	0.5764705882352941	1.0	170	108	74	-0.13501029170777576	-1.2605224994963558	51	119	0.5816773064997351	1.12551220778858	0.8535947571441576	0.7	0.5934065934065934	0.4311626887337956	353001	352845	353027	352919	352882	353052	True	Post	Bystander
0.07531259086943878	0.5158358175062073	0.5764705882352941	1.0	98	48	51	-0.01937485895506789	-0.7166875982075109	45	53	0.4011198218851672	0.6973127392524431	0.5492162805688051	0.5408163265306123	0.48484848484848486	0.21636725655632388	353105	353027	353126	353078	353052	353150	False	Post	Bystander
0.38383250945042163	0.5001862484400986	0.725925925925926	1.0	135	72	58	0.35711673789444853	-0.4204946808402351	65	70	1.55464373752732	0.7776114187346836	1.1661275781310019	0.5185185185185185	0.5538461538461539	0.6639769148724483	353220	353126	353256	353184	353150	353285	True	Post	Bystander
0.8513375981389939	0.6043856191381198	0.8083832335329342	1.0	167	96	61	1.374744226383905	-1.1975269996328715	100	67	2.1155827832471816	2.5722712260167766	2.343927004631979	0.40119760479041916	0.6114649681528662	0.9582245459121702	353352	353256	353413	353317	353285	353452	True	Post	Bystander
0.8138993893573714	0.6961142441931089	0.8108108108108109	1.0	150	59	65	1.2005989091220024	-0.7408385568632769	97	53	2.4604274853616497	1.9414374659852793	2.2009324756734645	0.35333333333333333	0.47580645161290325	1.159495987985312	353505	353413	353537	353478	353452	353602	True	Post	Bystander
0.9731753416690898	0.1279754739025715	0.5081081081081081	1.0	185	82	103	2.274688215919404	-1.2598285762396473	112	73	3.211436654292741	3.5345167921590512	3.372976723225896	0.3945945945945946	0.44324324324324327	1.0890798611180916	353675	353537	353722	353640	353602	353787	False	Post	Bystander
0.051468450130851995	0.1279754739025715	0.4351851851851852	1.0	94	48	85	-0.5257633106321344	-0.9367484383733367	51	43	0.5301510776366953	0.4109851277412022	0.4705681026889488	0.4574468085106383	0.3609022556390977	0.38788922953563004	353830	353722	353855	353807	353787	353881	False	Post	Bystander
0.9379179994184356	0.19058492171266073	0.4351851851851852	1.0	216	84	71	1.7257908635033357	-1.0559143882688298	133	83	3.0088678548011054	2.7817052517721654	2.8952865532866356	0.38425925925925924	0.5419354838709678	0.8637659047388716	353964	353855	354010	353926	353881	354097	False	Post	Bystander
0.8535184646699622	0.6666930598916135	0.7222222222222222	1.0	156	72	120	1.538766778218466	-1.2830769912977698	89	67	1.8813036572348645	2.821843769516236	2.3515737133755503	0.42948717948717946	0.375	1.1013897389209764	354164	354010	354202	354130	354097	354253	True	Post	Bystander
0.6034457691189299	0.4314354595562026	0.7371794871794872	1.0	115	56	79	0.9933308232887437	-0.3425368790163985	60	55	1.8723783295042065	1.3358677023051422	1.6041230159046744	0.4782608695652174	0.4148148148148148	0.7384367815369579	354308	354202	354337	354281	354253	354368	True	Post	Bystander
0.3316371038092469	0.4314354595562026	0.9652173913043478	1.0	111	59	54	-0.07123710116274048	-0.8790475062154628	61	50	1.3302048806396765	0.8078104050527223	1.0690076428461994	0.45045045045045046	0.5221238938053098	0.6482150180106776	354418	354337	354450	354391	354368	354479	True	Post	Bystander
0.6538964815353301	0.5289477719385021	0.7450980392156863	1.0	114	56	62	0.8477067194155694	-1.4014419818024169	49	65	1.1896821942676294	2.2491487012179863	1.7194154477428079	0.5701754385964912	0.4745762711864407	0.8277378492191938	354544	354450	354568	354512	354479	354593	True	Post	Bystander
0.789400988659494	0.12183126185319446	0.5751633986928104	1.0	153	73	54	1.403801904435969	-0.34197547485206004	93	60	2.4722439299894363	1.7457773792880291	2.1090106546387326	0.39215686274509803	0.5748031496062992	0.7805478704110126	354653	354568	354695	354622	354593	354746	False	Post	Bystander
0.03249491131142774	0.12183126185319446	0.5751633986928104	1.0	88	45	71	-0.7672454279539535	-1.068442025553467	47	41	0.47203572996845067	0.30119659759951356	0.3866161637839821	0.4659090909090909	0.3879310344827586	0.27150774314595283	354787	354695	354811	354766	354746	354834	False	Post	Bystander
0.601119511485897	0.27631500141977794	0.5983606557377049	1.0	122	59	56	0.4690434988751241	-1.2392811579224041	57	65	1.4899503149344433	1.708324656797528	1.5991374858659857	0.5327868852459017	0.5130434782608696	0.7618738683794105	354899	354811	354926	354867	354834	354956	False	Post	Bystander
0.032785693515556845	0.0	0.3395348837209302	0.5	73	48	55	-0.24401452465502535	-1.0209068160593193	1	72	-0.0017887538847183027	0.7768922914042939	0.3875517687597878	0.9863013698630136	0.46601941747572817	0.26930710344880304	355028	354926	355029	354981	354956	355029	False	Post	Bystander
0.8598429776097702	0.0	0.3395348837209302	1.0	215	70	79	2.3029158634403513	-0.24222577077030705	100	115	2.2201587364968742	2.5451416342106583	2.382650185353766	0.5348837209302325	0.4697986577181208	0.7040569911902508	355144	355029	355178	355108	355029	355244	False	Post	Bystander
0.22877289909857518	0.20695685175899992	0.4883720930232558	1.0	105	51	92	0.5422341894541093	0.08275712694347717	57	48	1.3145616735604806	0.45947706251063214	0.8870193680355564	0.45714285714285713	0.35664335664335667	0.4683688746256572	355292	355178	355321	355270	355244	355349	True	Post	Bystander
0.4427159057865659	0.6083381515005083	0.7046979865771812	1.0	149	96	52	0.19131094947648508	-0.7723274841063714	95	54	1.5840506323760484	0.9636384335828565	1.2738445329794525	0.3624161073825503	0.6486486486486487	0.6740127428397296	355403	355321	355469	355373	355349	355498	True	Post	Bystander
0.668072113986624	0.5902618036747155	0.8662790697674418	0.9285714285714286	172	108	58	0.8134442774254571	-1.3927396828995633	112	60	1.3022261236596735	2.2061839603250206	1.7542050419923472	0.3488372093023256	0.6506024096385542	0.6222868727449113	355558	355469	355635	355527	355498	355670	True	Post	Bystander
0.3390520500145391	0.7777603261970653	0.5679012345679012	0.8869565217391304	162	52	121	0.7288494975180395	-0.4887818462342164	47	115	0.9470253511045255	1.217631343752256	1.0823283474283907	0.7098765432098766	0.30057803468208094	0.391812930329601	355785	355635	355808	355756	355670	355832	True	Post	Bystander
0.12380052340796743	0.4853470992365816	0.5679012345679012	1.0	92	45	48	0.6884032943627107	-0.218175853586486	42	50	0.44000555968551436	0.9065791479491967	0.6732923538173555	0.5434782608695652	0.4838709677419355	0.26684434370462395	355882	355808	355901	355856	355832	355924	True	Post	Bystander
0.19300668799069498	0.22944161121945225	0.8141592920353983	1.0	113	54	42	0.5596313947320386	0.2483977346771964	75	38	1.3422470113459133	0.3112336600548422	0.8267403357003777	0.336283185840708	0.5625	0.34785750021023193	355962	355901	355997	355943	355924	356037	True	Post	Bystander
0.03038674033149171	0.22944161121945225	0.5865921787709497	1.0	105	56	65	-0.47464829967617395	-0.7826156166138747	52	53	0.43324968992413737	0.30796731693770074	0.37060850343091906	0.5047619047619047	0.4628099173553719	0.33045478341013335	356090	355997	356118	356062	356037	356142	False	Post	Bystander
0.7398226228554813	0.26487298323575753	0.5865921787709497	1.0	179	101	59	0.7277905001484206	-0.9078979896003113	109	70	2.2674400122311678	1.6356884897487318	1.9515642509899498	0.39106145251396646	0.63125	0.7989415457309543	356212	356118	356278	356177	356142	356321	True	Post	Bystander
0.8631142774062227	0.631272507049357	0.8861386138613861	1.0	202	121	85	1.4019658244495887	-1.5396495120827471	78	124	1.8569608882676056	2.941615336532336	2.3992881123999705	0.6138613861386139	0.587378640776699	0.8551541018876301	356445	356278	356484	356363	356321	356523	True	Post	Bystander
0.8320005815644083	0.5474762178585493	0.6796116504854369	1.0	206	95	104	1.1493368404178215	-0.454995063818017	101	105	2.930413873521621	1.6043319042358384	2.2673728888787297	0.5097087378640777	0.47738693467336685	0.9346499089863421	356628	356484	356683	356588	356523	356729	True	Post	Bystander
0.8663128816516429	0.7864836474789332	0.6796116504854369	1.0	140	60	77	0.9195615278351065	-1.7810770331037995	79	61	2.124008065929488	2.700638560938906	2.412323313434197	0.4357142857142857	0.43795620437956206	1.2769265885145333	356790	356683	356820	356760	356729	356869	True	Post	Bystander
0.860279150915964	0.7660396028860433	0.8188976377952756	1.0	127	57	92	1.3795550648423032	-1.2044465380943814	53	74	2.18809043807361	2.5840016029366843	2.3860460205051472	0.5826771653543307	0.3825503355704698	1.1325462665399662	356943	356820	356969	356912	356869	356996	True	Post	Bystander
0.5649171270718232	0.5602933424559213	0.8188976377952756	1.0	104	51	52	0.8676285570293503	-0.8085353732313068	52	52	1.3549233542009234	1.676163930260657	1.5155436422307902	0.5	0.49514563106796117	0.6886769294039824	357048	356969	357072	357021	356996	357100	True	Post	Bystander
